Entry ID,Accession Code Combinations
7W0M,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
7W40,"[('P50148', 'P59768'), ('P50148', 'P62873'), ('P59768', 'P62873')]"
7W6A,"[('Q9UBL3', 'Q03164'), ('Q9UBL3', 'Q15291'), ('Q03164', 'Q15291')]"
7W77,"[('Q9NY46', 'O60939'), ('Q9NY46', 'Q07699'), ('O60939', 'Q07699')]"
7W7F,"[('Q9NY46', 'O60939'), ('Q9NY46', 'Q07699'), ('O60939', 'Q07699')]"
7W9K,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
7W9L,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
7W9M,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
7W9P,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
7W9T,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
7WHZ,"[('A0A5C2GVU3', 'A0A5C2GTV1'), ('A0A5C2GVU3', 'A0A5C2G4I7'), ('A0A5C2GTV1', 'A0A5C2G4I7')]"
7WIC,"[('P63096', 'P61278'), ('P63096', 'P30874'), ('P61278', 'P30874')]"
7WKJ,"[('A0A6M6CC39', 'P61769'), ('A0A6M6CC39', 'P0DTC9'), ('P61769', 'P0DTC9')]"
7WQ3,"[('P63096', 'P22466'), ('P63096', 'P47211'), ('P22466', 'P47211')]"
7WQ4,"[('O43603', 'P22466'), ('O43603', 'P63092'), ('P22466', 'P63092')]"
7WRQ,"[('P05019', 'P17936'), ('P05019', 'P35858'), ('P17936', 'P35858')]"
7WSO,"[('A0A0A0MS08', 'P40259'), ('A0A0A0MS08', 'P11912'), ('P40259', 'P11912')]"
7WSP,"[('P01871', 'P11912'), ('P01871', 'P40259'), ('P11912', 'P40259')]"
7WUQ,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7WXU,"[('Q5T601', 'P59768'), ('Q5T601', 'P62873'), ('P59768', 'P62873')]"
7WXW,"[('P62873', 'P59768'), ('P62873', 'Q5T601'), ('P59768', 'Q5T601')]"
7WY0,"[('Q5T601', 'P59768'), ('Q5T601', 'P62873'), ('P59768', 'P62873')]"
7WYB,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
7WZ7,"[('Q5T601', 'P59768'), ('Q5T601', 'P62873'), ('P59768', 'P62873')]"
7X5H,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
7XD0,"[('P04908', 'Q71DI3'), ('P04908', 'P62805'), ('Q71DI3', 'P62805')]"
7XKF,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7XLQ,"[('Q15878', 'Q02641'), ('Q15878', 'P54289'), ('Q02641', 'P54289')]"
7XP4,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7XP5,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7XP6,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7XT6,"[('P01871', 'P11912'), ('P01871', 'P40259'), ('P11912', 'P40259')]"
7XUR,"[('Q16533', 'Q5SXM2'), ('Q16533', 'Q92966'), ('Q5SXM2', 'Q92966')]"
7XV3,"[('Q9BXC1', 'P59768'), ('Q9BXC1', 'P62873'), ('P59768', 'P62873')]"
7XVE,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
7XVF,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
7XXH,"[('P47900', 'P59768'), ('P47900', 'P62873'), ('P59768', 'P62873')]"
7XY6,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7XY7,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7XZ5,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7XZ6,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7Y1T,"[('P26012', 'P06756'), ('P26012', 'P01137'), ('P06756', 'P01137')]"
7Y26,"[('P30874', 'P59768'), ('P30874', 'P62873'), ('P59768', 'P62873')]"
7Y36,"[('Q03431', 'P01270'), ('Q03431', 'P63092-2'), ('P01270', 'P63092-2')]"
7Y5K,"[('Q13112', 'Q09028'), ('Q13112', 'Q13111'), ('Q09028', 'Q13111')]"
7Y5L,"[('Q13112', 'Q09028'), ('Q13112', 'Q13111'), ('Q09028', 'Q13111')]"
7Y5O,"[('Q13112', 'Q09028'), ('Q13112', 'Q13111'), ('Q09028', 'Q13111')]"
7Y7I,"[('P04908', 'P62805'), ('P04908', 'P06899'), ('P62805', 'P06899')]"
7Y89,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
7YDH,"[('P48960', 'P59768'), ('P48960', 'P62873'), ('P59768', 'P62873')]"
7YDJ,"[('P48960', 'P59768'), ('P48960', 'P62873'), ('P59768', 'P62873')]"
7YDM,"[('P48960', 'P59768'), ('P48960', 'P62873'), ('P59768', 'P62873')]"
7YDP,"[('P48960', 'P59768'), ('P48960', 'P62873'), ('P59768', 'P62873')]"
7YFC,"[('Q9H3N8', 'P59768'), ('Q9H3N8', 'P62873'), ('P59768', 'P62873')]"
7YFD,"[('Q9H3N8', 'P59768'), ('Q9H3N8', 'P62873'), ('P59768', 'P62873')]"
7YK6,"[('Q8TDU9', 'P04899'), ('Q8TDU9', 'P62873'), ('P04899', 'P62873')]"
7YK7,"[('Q8TDU9', 'P04899'), ('Q8TDU9', 'P62873'), ('P04899', 'P62873')]"
7YP7,"[('P62873', 'P59768'), ('P62873', 'P63092'), ('P59768', 'P63092')]"
7YQ3,"[('P06213', 'F8WCM5'), ('P06213', 'P01308'), ('F8WCM5', 'P01308')]"
7YQ4,"[('P06213', 'F8WCM5'), ('P06213', 'P01308'), ('F8WCM5', 'P01308')]"
7YQ5,"[('P06213', 'F8WCM5'), ('P06213', 'P01308'), ('F8WCM5', 'P01308')]"
7YSH,"[('P11362', 'Q9GZV9'), ('P11362', 'Q9UEF7'), ('Q9GZV9', 'Q9UEF7')]"
7YSU,"[('P22607', 'Q9GZV9'), ('P22607', 'Q9UEF7'), ('Q9GZV9', 'Q9UEF7')]"
7YSW,"[('Q9GZV9', 'P22455'), ('Q9GZV9', 'Q9UEF7'), ('P22455', 'Q9UEF7')]"
7YTC,"[('P01871', 'O60667'), ('P01871', 'P01591'), ('O60667', 'P01591')]"
7YTD,"[('P01871', 'O60667'), ('P01871', 'P01591'), ('O60667', 'P01591')]"
7YX9,"[('P01903', 'A0A4E9DJJ3'), ('P01903', 'P04233'), ('A0A4E9DJJ3', 'P04233')]"
7YXB,"[('P01903', 'A0A1V1IGJ9'), ('P01903', 'P04233'), ('A0A1V1IGJ9', 'P04233')]"
7Z0Q,"[('P01903', 'D7RIG5'), ('P01903', 'P04233'), ('D7RIG5', 'P04233')]"
7Z37,"[('P04049', 'P08238'), ('P04049', 'Q16543'), ('P08238', 'Q16543')]"
7Z38,"[('P04049', 'P08238'), ('P04049', 'Q16543'), ('P08238', 'Q16543')]"
7Z6S,"[('P68363', 'Q13509'), ('P68363', 'Q68EN5'), ('Q13509', 'Q68EN5')]"
7Z87,"[('P12956', 'P78527'), ('P12956', 'P13010'), ('P78527', 'P13010')]"
7Z88,"[('P12956', 'P78527'), ('P12956', 'P13010'), ('P78527', 'P13010')]"
7Z8I,"[('Q13409', 'O43237'), ('Q13409', 'Q14204'), ('O43237', 'Q14204')]"
7Z8J,"[('Q13409', 'O43237'), ('Q13409', 'Q14204'), ('O43237', 'Q14204')]"
7Z8K,"[('Q13409', 'O43237'), ('Q13409', 'Q14204'), ('O43237', 'Q14204')]"
7Z8R,"[('Q86VP6', 'P62877'), ('Q86VP6', 'Q13616'), ('P62877', 'Q13616')]"
7ZAN,"[('Q96F46', 'Q8NAC3'), ('Q96F46', 'Q16552'), ('Q8NAC3', 'Q16552')]"
7ZEZ,"[('Q03164', 'Q6NXT2'), ('Q03164', 'Q9UNP9'), ('Q6NXT2', 'Q9UNP9')]"
7ZF1,"[('Q9NVI1', 'Q9BXW9'), ('Q9NVI1', 'P62987'), ('Q9BXW9', 'P62987')]"
7ZJ3,"[('Q9C040', 'P0CG48'), ('Q9C040', 'P51668'), ('P0CG48', 'P51668')]"
7ZJS,"[('Q8N3U4', 'Q5FBB7'), ('Q8N3U4', 'O60216'), ('Q5FBB7', 'O60216')]"
7ZJW,"[('Q96T21', 'P57772'), ('Q96T21', '436409'), ('P57772', '436409')]"
7ZLM,"[('O14508', 'Q15370'), ('O14508', 'Q15369'), ('Q15370', 'Q15369')]"
7ZLN,"[('O14508', 'Q15370'), ('O14508', 'Q15369'), ('Q15370', 'Q15369')]"
7ZLO,"[('O14508', 'Q15370'), ('O14508', 'Q15369'), ('Q15370', 'Q15369')]"
7ZLP,"[('O14508', 'Q15370'), ('O14508', 'Q15369'), ('Q15370', 'Q15369')]"
7ZLR,"[('O14508', 'Q15370'), ('O14508', 'Q15369'), ('Q15370', 'Q15369')]"
7ZLS,"[('O14508', 'Q15370'), ('O14508', 'Q15369'), ('Q15370', 'Q15369')]"
7ZR0,"[('P15056', 'P08238'), ('P15056', 'Q16543'), ('P08238', 'Q16543')]"
7ZUB,"[('P35869', 'P08238'), ('P35869', 'O00170'), ('P08238', 'O00170')]"
7ZWA,"[('P12956', 'Q9BUH6'), ('P12956', 'P13010'), ('Q9BUH6', 'P13010')]"
8ACT,"[('P10916', 'P12883'), ('P10916', 'P08590'), ('P12883', 'P08590')]"
8AFZ,"[('Q9Y5X3', 'P11717'), ('Q9Y5X3', 'Q13596'), ('P11717', 'Q13596')]"
8AJM,"[('P48643', 'Q5T6F0'), ('P48643', 'Q16531'), ('Q5T6F0', 'Q16531')]"
8AJO,"[('P48643', 'Q5T6F0'), ('P48643', 'Q16531'), ('Q5T6F0', 'Q16531')]"
8ASC,"[('P12956', 'Q9BUH6'), ('P12956', 'P13010'), ('Q9BUH6', 'P13010')]"
8BBF,"[('Q8NEZ3', 'Q96RY7'), ('Q8NEZ3', 'Q9HBG6'), ('Q96RY7', 'Q9HBG6')]"
8BDI,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8BDJ,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8BDL,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8BDM,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8BDN,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8BDO,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8BFI,"[('Q9UKZ1', 'Q9H9A5'), ('Q9UKZ1', 'A5YKK6'), ('Q9H9A5', 'A5YKK6')]"
8BGU,"[('Q00987', 'P62913'), ('Q00987', 'P46777'), ('P62913', 'P46777')]"
8BPB,"[('Q92769', 'O75182'), ('Q92769', 'Q96QT6'), ('O75182', 'Q96QT6')]"
8BPC,"[('Q92769', 'O75182'), ('Q92769', 'Q96QT6'), ('O75182', 'Q96QT6')]"
8BPF,"[('P01871', 'O60667'), ('P01871', 'P01591'), ('O60667', 'P01591')]"
8BPO,"[('P07437', 'Q9BY12'), ('P07437', 'Q8N0Z6'), ('Q9BY12', 'Q8N0Z6')]"
8BU1,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BU2,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BU3,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BU4,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BU5,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BU6,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BU7,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BU9,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUA,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUB,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUC,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUD,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUE,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUF,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUG,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUH,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUI,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUJ,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUK,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUL,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUM,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUN,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUP,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUQ,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUR,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUS,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BUT,"[('Q9NYV4', 'Q16531'), ('Q9NYV4', 'O75909'), ('Q16531', 'O75909')]"
8BZO,"[('O43806', 'P24941'), ('O43806', 'P20248'), ('P24941', 'P20248')]"
8C13,"[('Q15370', 'Q15369'), ('Q15370', 'P40337'), ('Q15369', 'P40337')]"
8C1C,"[('P01834', 'P12319'), ('P01834', 'P01854'), ('P12319', 'P01854')]"
8CLI,"[('Q12789', 'Q9UKN8'), ('Q12789', 'Q8WUA4'), ('Q9UKN8', 'Q8WUA4')]"
8CLJ,"[('Q12789', 'Q9UKN8'), ('Q12789', 'Q8WUA4'), ('Q9UKN8', 'Q8WUA4')]"
8CLL,"[('Q12789', 'Q9UKN8'), ('Q12789', 'Q8WUA4'), ('Q9UKN8', 'Q8WUA4')]"
8CQE,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8CQK,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8CQL,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8D3U,"[('P05026', 'Q9H0Q3'), ('P05026', 'P13637'), ('Q9H0Q3', 'P13637')]"
8D3V,"[('P05026', 'Q9H0Q3'), ('P05026', 'P13637'), ('Q9H0Q3', 'P13637')]"
8D3W,"[('P05026', 'Q9H0Q3'), ('P05026', 'P13637'), ('Q9H0Q3', 'P13637')]"
8D3X,"[('P05026', 'Q9H0Q3'), ('P05026', 'P13637'), ('Q9H0Q3', 'P13637')]"
8D3Y,"[('P05026', 'Q9H0Q3'), ('P05026', 'P13637'), ('Q9H0Q3', 'P13637')]"
8D6A,"[('P15018', 'P40189'), ('P15018', 'P42702'), ('P40189', 'P42702')]"
8D7H,"[('O75462', 'P26992'), ('O75462', 'Q9UBD9'), ('P26992', 'Q9UBD9')]"
8D7Z,"[('Q96SW2', 'Q13422'), ('Q96SW2', 'Q16531'), ('Q13422', 'Q16531')]"
8D80,"[('Q96SW2', 'Q13422'), ('Q96SW2', 'Q16531'), ('Q13422', 'Q16531')]"
8D82,"[('P05231', 'P08887'), ('P05231', 'P40189'), ('P08887', 'P40189')]"
8DD2,"[('P14867', 'P47870'), ('P14867', 'P18507'), ('P47870', 'P18507')]"
8DD3,"[('P14867', 'P47870'), ('P14867', 'P18507'), ('P47870', 'P18507')]"
8DEY,"[('Q96SW2', 'Q16531'), ('Q96SW2', 'Q9UKS7'), ('Q16531', 'Q9UKS7')]"
8DGS,"[('Q02750', 'A0A6P5IP77'), ('Q02750', 'P15056'), ('A0A6P5IP77', 'P15056')]"
8DGT,"[('Q02750', 'A0A6P5IP77'), ('Q02750', 'P15056'), ('A0A6P5IP77', 'P15056')]"
8DMK,"[('P07942', 'P19137'), ('P07942', 'P11047'), ('P19137', 'P11047')]"
8DNV,"[('P60468', 'P61619'), ('P60468', 'P60059'), ('P61619', 'P60059')]"
8DNW,"[('P60468', 'P61619'), ('P60468', 'P60059'), ('P61619', 'P60059')]"
8DNX,"[('P60468', 'P61619'), ('P60468', 'P60059'), ('P61619', 'P60059')]"
8DNY,"[('P60468', 'P60059'), ('P60468', 'P61619'), ('P60059', 'P61619')]"
8DNZ,"[('P60468', 'P61619'), ('P60468', 'P60059'), ('P61619', 'P60059')]"
8DO0,"[('P60468', 'P61619'), ('P60468', 'P60059'), ('P61619', 'P60059')]"
8DO1,"[('P60468', 'P60059'), ('P60468', 'P61619'), ('P60059', 'P61619')]"
8DO2,"[('P60468', 'P61619'), ('P60468', 'P60059'), ('P61619', 'P60059')]"
8DO3,"[('P60468', 'P61619'), ('P60468', 'P60059'), ('P61619', 'P60059')]"
8DP5,"[('P31946', 'P62258'), ('P31946', 'Q6ZS72'), ('P62258', 'Q6ZS72')]"
8DPF,"[('P28335', 'P59768'), ('P28335', 'P62873'), ('P59768', 'P62873')]"
8DPG,"[('P28335', 'P59768'), ('P28335', 'P62873'), ('P59768', 'P62873')]"
8DPH,"[('P28335', 'P59768'), ('P28335', 'P62873'), ('P59768', 'P62873')]"
8DPI,"[('P28335', 'P59768'), ('P28335', 'P62873'), ('P59768', 'P62873')]"
8DU4,"[('Q15291', 'P61964'), ('Q15291', 'P0CG47'), ('P61964', 'P0CG47')]"
8DWC,"[('Q96LB2', 'P59768'), ('Q96LB2', 'P62873'), ('P59768', 'P62873')]"
8DWG,"[('Q96LB2', 'P59768'), ('Q96LB2', 'P62873'), ('P59768', 'P62873')]"
8DWH,"[('Q96LB2', 'P59768'), ('Q96LB2', 'P62873'), ('P59768', 'P62873')]"
8DZR,"[('P41145', 'P59768'), ('P41145', 'P62873'), ('P59768', 'P62873')]"
8E+059,"[('P54284', 'P54289'), ('P54284', 'Q01668'), ('P54289', 'Q01668')]"
8E+099,"[('Q12879', 'Q14957'), ('Q12879', 'Q05586'), ('Q14957', 'Q05586')]"
8E3I,"[('Q10570', 'Q9C0J8'), ('Q10570', 'O95639'), ('Q9C0J8', 'O95639')]"
8E3Q,"[('Q10570', 'Q9C0J8'), ('Q10570', 'O95639'), ('Q9C0J8', 'O95639')]"
8E5A,"[('P54284', 'P54289'), ('P54284', 'Q01668'), ('P54289', 'Q01668')]"
8E5B,"[('P54284', 'P54289'), ('P54284', 'Q01668'), ('P54289', 'Q01668')]"
8E9W,"[('P20309', 'P59768'), ('P20309', 'P62873'), ('P59768', 'P62873')]"
8E9Y,"[('P20309', 'P59768'), ('P20309', 'P62873'), ('P59768', 'P62873')]"
8E9Z,"[('P20309', 'P59768'), ('P20309', 'P62873'), ('P59768', 'P62873')]"
8EAZ,"[('Q9BYM8', 'P0CG48'), ('Q9BYM8', 'P68036'), ('P0CG48', 'P68036')]"
8EB0,"[('P68036', 'Q9NWF9'), ('P68036', 'P0CG48'), ('Q9NWF9', 'P0CG48')]"
8EBN,"[('Q9Y2U9', 'Q15370'), ('Q9Y2U9', 'Q15369'), ('Q15370', 'Q15369')]"
8EFL,"[('P63096', 'P35372'), ('P63096', 'P59768'), ('P35372', 'P59768')]"
8EI3,"[('P40337', 'Q15370'), ('P40337', 'Q15369'), ('Q15370', 'Q15369')]"
8EJC,"[('O14842', 'P59768'), ('O14842', 'P62873'), ('P59768', 'P62873')]"
8EJK,"[('O14842', 'P59768'), ('O14842', 'P62873'), ('P59768', 'P62873')]"
8EMW,"[('P62873', 'P59768'), ('P62873', 'Q01970'), ('P59768', 'Q01970')]"
8EMX,"[('P62873', 'P59768'), ('P62873', 'Q01970'), ('P59768', 'Q01970')]"
8ENT,"[('Q9HBE4', 'P31785'), ('Q9HBE4', 'Q9HBE5'), ('P31785', 'Q9HBE5')]"
8EOK,"[('P00742', 'P00751'), ('P00742', 'P01024'), ('P00751', 'P01024')]"
8EPL,"[('Q15878', 'P54284'), ('Q15878', 'P54289'), ('P54284', 'P54289')]"
8F7Q,"[('P63096', 'P35372'), ('P63096', 'P01189'), ('P35372', 'P01189')]"
8F7W,"[('P01213', 'P63096'), ('P01213', 'P41145'), ('P63096', 'P41145')]"
8F7X,"[('P63096', 'Q13519'), ('P63096', 'P41146'), ('Q13519', 'P41146')]"
8FEC,"[('P25685', 'P61925'), ('P25685', ' P17612'), ('P61925', ' P17612')]"
8FFV,"[('P04150', 'P07900'), ('P04150', 'Q02790'), ('P07900', 'Q02790')]"
8FFW,"[('P04150', 'Q13451'), ('P04150', 'P07900'), ('Q13451', 'P07900')]"
8FW5,"[('O75140', 'Q8WTW4'), ('O75140', 'Q12980'), ('Q8WTW4', 'Q12980')]"
8FX5,"[('P08173', 'P59768'), ('P08173', 'P62873'), ('P59768', 'P62873')]"
8FY3,"[('B3KNB0', 'Q9H9A5'), ('B3KNB0', 'A5YKK6'), ('Q9H9A5', 'A5YKK6')]"
8G0L,"[('P61599', 'Q14CX7'), ('P61599', 'P37840'), ('Q14CX7', 'P37840')]"
8G1A,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
8G1U,"[('P83369', 'O14744'), ('P83369', 'Q9BQA1'), ('O14744', 'Q9BQA1')]"
8G2Y,"[('Q5T601', 'P59768'), ('Q5T601', 'P62873'), ('P59768', 'P62873')]"
8G57,"[('P04908', 'Q8N6T7'), ('P04908', 'P06899'), ('Q8N6T7', 'P06899')]"
8GQ6,"[('Q8IY47', 'P62877'), ('Q8IY47', 'Q13618'), ('P62877', 'Q13618')]"
8GS5,"[('P51553', 'O43837'), ('P51553', 'P50213'), ('O43837', 'P50213')]"
8GUY,"[('P06213', 'F8WCM5'), ('P06213', 'P01308'), ('F8WCM5', 'P01308')]"
8GZ1,"[('O60939', 'Q9UQD0'), ('O60939', 'Q07699'), ('Q9UQD0', 'Q07699')]"
8GZ2,"[('O60939', 'Q07699'), ('O60939', 'Q9UQD0'), ('Q07699', 'Q9UQD0')]"
8H0P,"[('P28336', 'P59768'), ('P28336', 'P62873'), ('P59768', 'P62873')]"
8H0Q,"[('P30550', 'P59768'), ('P30550', 'P62873'), ('P59768', 'P62873')]"
8H33,"[('Q8IY47', 'P62877'), ('Q8IY47', 'Q13618'), ('P62877', 'Q13618')]"
8H34,"[('Q8IY47', 'P62877'), ('Q8IY47', 'Q13618'), ('P62877', 'Q13618')]"
8H35,"[('Q8IY47', 'P62877'), ('Q8IY47', 'Q13618'), ('P62877', 'Q13618')]"
8H3Q,"[('P62877', 'Q13618'), ('P62877', 'Q86VP6'), ('Q13618', 'Q86VP6')]"
8H3R,"[('Q8IY47', 'P62877'), ('Q8IY47', 'Q13618'), ('P62877', 'Q13618')]"
8H4I,"[('Q5NUL3', 'P59768'), ('Q5NUL3', 'P62873'), ('P59768', 'P62873')]"
8H4K,"[('Q5NUL3', 'P59768'), ('Q5NUL3', 'P62873'), ('P59768', 'P62873')]"
8H4L,"[('Q5NUL3', 'P59768'), ('Q5NUL3', 'P62873'), ('P59768', 'P62873')]"
8H9G,"[('P24539', 'O75947'), ('P24539', 'P18859'), ('O75947', 'P18859')]"
8H9K,"[('P24539', 'O75947'), ('P24539', 'P18859'), ('O75947', 'P18859')]"
8H9N,"[('P24539', 'O75947'), ('P24539', 'P18859'), ('O75947', 'P18859')]"
8H9R,"[('P24539', 'O75947'), ('P24539', 'P18859'), ('O75947', 'P18859')]"
8HE5,"[('P04908', 'P62805'), ('P04908', 'P06899'), ('P62805', 'P06899')]"
8HGO,"[('P01133', 'P04626'), ('P01133', 'P00533'), ('P04626', 'P00533')]"
8HGP,"[('O14944', 'P04626'), ('O14944', 'P00533'), ('P04626', 'P00533')]"
8HK2,"[('P63096', 'Q16581'), ('P63096', 'P01024'), ('Q16581', 'P01024')]"
8HK5,"[('P63096', 'P01031'), ('P63096', 'P21730'), ('P01031', 'P21730')]"
8HPT,"[('P09471', 'P59768'), ('P09471', 'P62873'), ('P59768', 'P62873')]"
8HQE,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8HQM,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8HQN,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8HS3,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8HSC,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8HVI,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8I17,"[('Q9Y5B9', 'P04908'), ('Q9Y5B9', 'P06899'), ('P04908', 'P06899')]"
8I5B,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
8I5E,"[('P61769', 'U5YJJ6'), ('P61769', 'P01116'), ('U5YJJ6', 'P01116')]"
8I5G,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
8I5X,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
8I5Y,"[('Q15858', 'O60939'), ('Q15858', 'Q07699'), ('O60939', 'Q07699')]"
8I9A,"[('P59768', 'Q16581'), ('P59768', 'P62873'), ('Q16581', 'P62873')]"
8IBV,"[('P59768', 'P12872'), ('P59768', 'P62873'), ('P12872', 'P62873')]"
8INR,"[('P62873', ' P63096'), ('P62873', 'P63092'), (' P63096', 'P63092')]"
8IOC,"[('P62873', ' P63096'), ('P62873', 'P63092'), (' P63096', 'P63092')]"
8IOD,"[('P62873', ' P63096'), ('P62873', 'P63092'), (' P63096', 'P63092')]"
8IRR,"[('P21728', 'P59768'), ('P21728', 'P62873'), ('P59768', 'P62873')]"
8IRS,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8IRT,"[('P63096', 'P59768'), ('P63096', 'P62873'), ('P59768', 'P62873')]"
8IUK,"[('P43088', 'P59768'), ('P43088', 'P62873'), ('P59768', 'P62873')]"
8IUL,"[('P43088', 'P59768'), ('P43088', 'P62873'), ('P59768', 'P62873')]"
8IUM,"[('P43088', 'P59768'), ('P43088', 'P62873'), ('P59768', 'P62873')]"
8JR9,"[('Q03431', 'P59768'), ('Q03431', 'P62873'), ('P59768', 'P62873')]"
